event_time,event_source,event_name,aws_region,source_ip,user_agent,identity_arn,identity_type,user_name,is_new_ip_for_identity,is_new_region_for_identity,event_hour,is_off_hours,call_frequency_10m,target_user_is_different,is_privilege_action,error_status,mfa_authenticated,data_source,attack_type,scenario_id,is_threat
2026-04-28T07:31:43Z,ec2.amazonaws.com,DescribeInstances,us-east-1,10.100.4.12,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,0,7,0,29,0,0,0,0,synthetic,none,syn-std-bg-8994,0
2026-04-07T19:43:01Z,s3.amazonaws.com,ListBuckets,us-west-2,10.50.2.10,Python/3.11 aiobotocore/2.5.0,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,19,0,2,0,0,1,0,synthetic,none,syn-std-bg-5086,0
2026-04-01T20:12:06Z,iam.amazonaws.com,UpdateAccessKey,us-west-2,10.50.2.11,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,20,0,3,1,1,0,1,synthetic,none,syn-std-bg-2325,0
2026-04-02T10:07:47Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,10.100.4.15,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,0,10,0,12,0,1,0,0,synthetic,none,syn-std-bg-7361,0
2026-04-30T18:18:03Z,sts.amazonaws.com,AssumeRole,us-east-1,10.50.2.10,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,18,0,7,1,1,0,0,synthetic,none,syn-std-bg-6916,0
2026-04-16T17:36:03Z,iam.amazonaws.com,PutUserPolicy,us-east-1,192.168.1.51,Kali-Linux-CloudSploit,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,17,0,31,0,1,1,0,synthetic,inline_policy_injection,syn-std-th-2414,1
2026-04-03T15:11:17Z,iam.amazonaws.com,UpdateAccessKey,us-west-2,10.50.2.10,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,15,0,1,0,1,0,1,synthetic,none,syn-std-bg-4926,0
2026-04-11T09:47:32Z,ec2.amazonaws.com,DescribeSecurityGroups,us-east-1,10.10.15.22,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,0,9,0,1,0,0,1,0,synthetic,none,syn-std-bg-7564,0
2026-04-02T09:13:56Z,iam.amazonaws.com,PutUserPolicy,us-east-1,203.0.113.88,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,1,0,9,0,45,0,1,0,0,synthetic,inline_policy_injection,syn-std-th-6415,1
2026-05-01T17:58:39Z,iam.amazonaws.com,PassRole,us-east-1,10.50.2.10,Python/3.11 aiobotocore/2.5.0,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,17,0,8,0,1,0,1,synthetic,none,syn-std-bg-2131,0
2026-04-24T05:10:53Z,iam.amazonaws.com,PutUserPolicy,us-west-2,45.154.255.99,curl/7.88.1,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,1,1,5,1,27,0,1,1,0,synthetic,inline_policy_injection,syn-std-th-5912,1
2026-04-15T03:41:39Z,iam.amazonaws.com,PassRole,us-west-2,10.50.2.10,python-requests/2.31.0,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,3,1,3,0,1,0,1,synthetic,pass_role_privilege_escalation,syn-std-th-1652,1
2026-04-15T21:11:41Z,ec2.amazonaws.com,DescribeSecurityGroups,ap-southeast-1,185.220.101.5,python-requests/2.31.0,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,1,1,21,1,47,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-8359,1
2026-05-01T03:15:36Z,sts.amazonaws.com,AssumeRole,ap-southeast-1,10.200.1.5,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,1,3,1,22,0,1,0,0,synthetic,none,syn-std-bg-9125,0
2026-04-06T17:03:00Z,iam.amazonaws.com,AttachUserPolicy,eu-west-1,10.100.4.15,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,1,17,0,2,0,1,1,0,synthetic,privilege_escalation_user_policy,syn-std-th-3345,1
2026-04-18T19:30:33Z,s3.amazonaws.com,GetObject,us-east-1,10.200.1.6,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,0,19,0,2,0,0,0,0,synthetic,none,syn-std-bg-9150,0
2026-04-15T13:35:54Z,ec2.amazonaws.com,DescribeSecurityGroups,eu-west-1,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,1,13,0,9,0,0,0,0,synthetic,none,syn-std-bg-6442,0
2026-04-23T22:33:57Z,iam.amazonaws.com,CreateAccessKey,us-east-1,192.168.1.50,botocore/1.29.0 raw-script,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,22,1,34,1,1,0,0,synthetic,rogue_credential_creation,syn-std-th-3406,1
2026-04-19T08:21:45Z,sts.amazonaws.com,AssumeRole,us-east-1,10.10.15.23,Python/3.11 aiobotocore/2.5.0,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,0,8,0,8,0,1,1,0,synthetic,none,syn-std-bg-2540,0
2026-04-08T12:42:08Z,iam.amazonaws.com,PutUserPolicy,us-east-2,104.244.76.13,Pacu/v1.4.0,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,1,1,12,0,33,1,1,0,0,synthetic,inline_policy_injection,syn-std-th-3748,1
2026-04-01T21:38:10Z,iam.amazonaws.com,PassRole,sa-east-1,203.0.113.88,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,1,1,21,1,43,1,1,0,0,synthetic,pass_role_privilege_escalation,syn-std-th-5007,1
2026-04-27T16:55:29Z,ec2.amazonaws.com,DescribeInstances,us-east-2,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,1,16,0,2,0,0,0,1,synthetic,none,syn-std-bg-9309,0
2026-04-30T15:57:06Z,iam.amazonaws.com,CreateAccessKey,us-east-1,10.10.15.22,Kali-Linux-CloudSploit,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,0,15,0,3,1,1,0,1,synthetic,rogue_credential_creation,syn-std-th-7390,1
2026-04-13T14:24:45Z,iam.amazonaws.com,UpdateAccessKey,us-east-1,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,14,0,5,0,1,1,1,synthetic,none,syn-std-bg-3307,0
2026-04-04T17:42:28Z,iam.amazonaws.com,CreateAccessKey,us-east-1,172.16.15.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,1,0,17,0,3,0,1,0,1,synthetic,none,syn-std-bg-8460,0
2026-04-05T12:53:41Z,iam.amazonaws.com,ListUsers,us-east-1,10.200.1.6,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,0,12,0,55,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-9584,1
2026-04-30T07:04:47Z,iam.amazonaws.com,PutRolePolicy,us-east-1,10.200.1.6,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,0,7,0,2,0,1,1,0,synthetic,none,syn-std-bg-9484,0
2026-04-27T10:46:06Z,iam.amazonaws.com,ListUsers,us-east-1,10.10.15.22,python-requests/2.31.0,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,0,10,0,8,0,0,1,0,synthetic,cloud_intrusion_threat,syn-std-th-1035,1
2026-04-08T11:58:52Z,iam.amazonaws.com,PutUserPolicy,us-west-2,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,1,11,0,4,0,1,1,1,synthetic,none,syn-std-bg-2707,0
2026-04-20T22:19:46Z,sts.amazonaws.com,AssumeRole,us-east-1,10.200.1.6,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,0,22,1,22,0,1,0,0,synthetic,none,syn-std-bg-2694,0
2026-04-03T18:56:22Z,iam.amazonaws.com,PutRolePolicy,us-east-1,10.10.15.23,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,0,18,0,1,0,1,0,0,synthetic,none,syn-std-bg-7284,0
2026-04-07T11:05:40Z,iam.amazonaws.com,AttachUserPolicy,us-east-1,10.50.2.11,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,11,0,8,1,1,0,1,synthetic,none,syn-std-bg-3073,0
2026-04-22T00:45:13Z,s3.amazonaws.com,ListBuckets,us-east-1,10.10.15.22,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,0,0,1,5,0,0,0,0,synthetic,none,syn-std-bg-5435,0
2026-04-23T11:27:20Z,iam.amazonaws.com,PassRole,us-east-2,192.168.10.40,Pacu/v1.4.0,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,0,11,0,3,1,1,0,0,synthetic,pass_role_privilege_escalation,syn-std-th-1108,1
2026-04-26T23:56:03Z,iam.amazonaws.com,CreateAccessKey,eu-west-1,198.51.100.24,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,1,1,23,1,1,1,1,1,1,synthetic,rogue_credential_creation,syn-std-th-4753,1
2026-04-12T16:49:22Z,sts.amazonaws.com,GetCallerIdentity,us-east-1,10.200.1.5,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,0,16,0,4,0,0,0,0,synthetic,none,syn-std-bg-1049,0
2026-04-07T21:12:45Z,ec2.amazonaws.com,DescribeSecurityGroups,us-east-1,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,21,1,7,0,0,1,0,synthetic,none,syn-std-bg-5515,0
2026-04-01T01:23:10Z,iam.amazonaws.com,PutUserPolicy,us-west-2,203.0.113.88,curl/7.88.1,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,1,0,1,1,38,0,1,0,0,synthetic,inline_policy_injection,syn-std-th-8699,1
2026-04-24T06:02:06Z,iam.amazonaws.com,PassRole,us-east-1,10.200.1.5,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,0,6,0,1,0,1,0,0,synthetic,none,syn-std-bg-7683,0
2026-04-17T16:11:20Z,iam.amazonaws.com,ListRoles,sa-east-1,10.10.15.23,Python/3.11 aiobotocore/2.5.0,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,1,16,0,14,0,0,0,0,synthetic,none,syn-std-bg-3047,0
2026-04-21T21:13:28Z,iam.amazonaws.com,ListRoles,us-east-1,10.10.15.23,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,0,21,1,5,0,0,0,0,synthetic,none,syn-std-bg-4921,0
2026-04-07T14:40:49Z,iam.amazonaws.com,PutRolePolicy,us-east-1,10.10.15.22,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,0,14,0,5,0,1,0,0,synthetic,none,syn-std-bg-4860,0
2026-04-05T08:54:56Z,sts.amazonaws.com,AssumeRole,us-east-1,10.50.2.11,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,8,0,9,1,1,0,1,synthetic,none,syn-std-bg-5595,0
2026-04-30T15:01:51Z,sts.amazonaws.com,GetCallerIdentity,eu-west-1,172.16.48.106,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,1,1,15,0,7,0,0,0,1,synthetic,none,syn-std-bg-4284,0
2026-04-08T17:45:08Z,sts.amazonaws.com,AssumeRole,us-east-1,192.168.1.88,Pacu/v1.4.0,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,17,0,8,1,1,0,0,synthetic,unauthorized_role_assumption,syn-std-th-5190,1
2026-04-03T02:08:52Z,sts.amazonaws.com,AssumeRole,sa-east-1,104.244.76.13,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,1,1,2,1,6,1,1,1,0,synthetic,unauthorized_role_assumption,syn-std-th-8977,1
2026-04-28T06:16:13Z,iam.amazonaws.com,PassRole,us-east-1,172.16.22.167,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,1,0,6,0,2,0,1,0,0,synthetic,none,syn-std-bg-1209,0
2026-04-28T16:13:37Z,sts.amazonaws.com,AssumeRole,us-east-1,10.200.1.5,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,0,16,0,6,0,1,0,0,synthetic,none,syn-std-bg-4382,0
2026-04-07T10:18:09Z,ec2.amazonaws.com,DescribeInstances,us-east-2,172.16.14.145,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,1,0,10,0,2,0,0,0,0,synthetic,none,syn-seq-benign-0029,0
2026-04-26T11:51:14Z,s3.amazonaws.com,GetObject,us-east-2,10.100.4.12,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,0,11,0,19,0,0,0,0,synthetic,none,syn-std-bg-3652,0
2026-04-15T08:53:37Z,iam.amazonaws.com,AttachUserPolicy,us-east-1,192.168.1.51,curl/7.88.1,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,8,0,1,1,1,0,0,synthetic,privilege_escalation_user_policy,syn-std-th-1362,1
2026-04-21T11:25:42Z,s3.amazonaws.com,ListBuckets,us-east-1,10.100.4.12,Pacu/v1.4.0,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,0,11,0,14,0,0,0,0,synthetic,permission_probing,syn-seq-threat-0189,1
2026-04-19T18:08:10Z,iam.amazonaws.com,PassRole,us-east-2,10.100.4.15,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,0,18,0,3,1,1,0,0,synthetic,none,syn-std-bg-3627,0
2026-04-16T19:58:40Z,iam.amazonaws.com,AttachUserPolicy,us-west-2,10.50.2.10,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,19,0,1,0,1,0,1,synthetic,none,syn-std-bg-8925,0
2026-04-26T09:58:09Z,iam.amazonaws.com,PassRole,us-east-1,172.16.29.95,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,1,0,9,0,1,0,1,0,0,synthetic,none,syn-std-bg-5172,0
2026-04-20T14:18:09Z,iam.amazonaws.com,CreateAccessKey,us-east-2,104.244.76.13,Kali-Linux-CloudSploit,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,1,1,14,0,23,1,1,1,0,synthetic,rogue_credential_creation,syn-std-th-8488,1
2026-04-19T05:30:21Z,ec2.amazonaws.com,DescribeSecurityGroups,ap-southeast-1,194.26.29.112,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,1,1,5,1,6,0,0,1,1,synthetic,cloud_intrusion_threat,syn-std-th-8885,1
2026-04-19T15:36:49Z,iam.amazonaws.com,CreateAccessKey,sa-east-1,45.154.255.99,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,1,1,15,0,3,1,1,0,0,synthetic,rogue_credential_creation,syn-std-th-9091,1
2026-04-08T05:57:27Z,iam.amazonaws.com,PassRole,us-east-1,185.220.101.5,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,1,0,5,1,26,1,1,0,0,synthetic,pass_role_privilege_escalation,syn-std-th-6881,1
2026-04-27T01:26:58Z,s3.amazonaws.com,GetObject,eu-west-1,192.168.1.50,botocore/1.29.0 raw-script,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,1,1,1,5,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-9149,1
2026-04-04T12:33:52Z,iam.amazonaws.com,PassRole,us-east-1,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,12,0,7,0,1,0,1,synthetic,none,syn-std-bg-7303,0
2026-04-01T14:37:26Z,iam.amazonaws.com,PassRole,us-east-2,10.50.2.11,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,1,14,0,7,0,1,0,0,synthetic,none,syn-std-bg-6088,0
2026-04-02T11:19:43Z,ec2.amazonaws.com,DescribeSecurityGroups,us-east-1,10.100.4.15,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,0,11,0,10,0,0,0,0,synthetic,none,syn-seq-benign-0193,0
2026-04-29T00:33:17Z,sts.amazonaws.com,GetCallerIdentity,eu-west-1,10.50.2.11,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,1,0,1,31,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-3468,1
2026-04-16T11:13:22Z,iam.amazonaws.com,UpdateAccessKey,us-east-2,104.244.76.13,Kali-Linux-CloudSploit,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,1,0,11,0,6,0,1,1,0,synthetic,credential_activation_abuse,syn-std-th-7865,1
2026-04-21T13:38:50Z,iam.amazonaws.com,PassRole,sa-east-1,172.16.28.130,Python/3.11 aiobotocore/2.5.0,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,1,1,13,0,4,0,1,1,1,synthetic,none,syn-std-bg-3696,0
2026-04-03T12:08:43Z,ec2.amazonaws.com,DescribeSecurityGroups,us-east-1,10.200.1.6,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,0,12,0,23,0,0,0,0,synthetic,none,syn-std-bg-9395,0
2026-04-28T15:14:50Z,iam.amazonaws.com,PutRolePolicy,us-east-1,10.50.2.10,botocore/1.29.0 raw-script,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,15,0,29,1,1,1,0,synthetic,role_inline_policy_backdoor,syn-std-th-7784,1
2026-04-26T03:09:37Z,sts.amazonaws.com,GetCallerIdentity,ap-southeast-1,194.26.29.112,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,1,1,3,1,1,0,0,0,0,synthetic,discovery_reconnaissance,syn-seq-threat-0049,1
2026-04-22T13:07:53Z,ec2.amazonaws.com,DescribeInstances,us-east-1,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,13,0,1,0,0,0,1,synthetic,none,syn-std-bg-1783,0
2026-04-15T04:04:08Z,iam.amazonaws.com,AttachRolePolicy,us-west-2,45.154.255.99,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,1,1,4,1,6,1,1,1,0,synthetic,privilege_escalation_role_policy,syn-std-th-7059,1
2026-04-02T03:01:39Z,iam.amazonaws.com,UpdateAccessKey,us-east-1,203.0.113.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,1,0,3,1,7,1,1,0,1,synthetic,credential_activation_abuse,syn-std-th-8282,1
2026-04-12T22:24:50Z,sts.amazonaws.com,AssumeRole,us-east-1,203.0.113.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,1,0,22,1,25,0,1,0,0,synthetic,unauthorized_role_assumption,syn-seq-threat-0133,1
2026-04-16T09:19:11Z,sts.amazonaws.com,GetCallerIdentity,us-east-1,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,9,0,3,0,0,0,1,synthetic,discovery_reconnaissance,syn-seq-threat-0210,1
2026-04-24T22:59:40Z,iam.amazonaws.com,CreateAccessKey,sa-east-1,10.10.15.22,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,1,22,1,6,0,1,0,0,synthetic,none,syn-std-bg-6529,0
2026-04-13T23:42:13Z,ec2.amazonaws.com,DescribeSecurityGroups,us-east-1,194.26.29.112,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,1,0,23,1,40,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-5712,1
2026-04-07T04:34:48Z,iam.amazonaws.com,PassRole,sa-east-1,194.26.29.112,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,1,1,4,1,18,1,1,0,0,synthetic,pass_role_privilege_escalation,syn-std-th-5722,1
2026-04-26T17:00:59Z,ec2.amazonaws.com,DescribeSecurityGroups,us-east-1,10.50.2.11,Python/3.11 aiobotocore/2.5.0,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,17,0,4,0,0,0,1,synthetic,none,syn-std-bg-7566,0
2026-04-27T10:51:09Z,sts.amazonaws.com,AssumeRole,us-east-1,192.168.1.88,Python/3.11 aiobotocore/2.5.0,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,10,0,9,0,1,1,0,synthetic,none,syn-std-bg-5184,0
2026-04-01T15:50:07Z,iam.amazonaws.com,PassRole,us-east-1,192.168.1.51,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,15,0,6,0,1,0,1,synthetic,none,syn-std-bg-7358,0
2026-04-27T02:44:19Z,iam.amazonaws.com,PassRole,sa-east-1,10.100.4.15,curl/7.88.1,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,1,2,1,7,1,1,1,0,synthetic,pass_role_privilege_escalation,syn-std-th-5899,1
2026-04-21T11:18:30Z,ec2.amazonaws.com,DescribeInstances,us-east-1,10.200.1.6,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,0,11,0,5,0,0,0,0,synthetic,none,syn-seq-benign-0165,0
2026-04-07T03:23:20Z,s3.amazonaws.com,ListBuckets,us-east-1,10.200.1.6,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,0,3,1,5,0,0,0,0,synthetic,none,syn-std-bg-9317,0
2026-04-19T17:03:13Z,iam.amazonaws.com,UpdateAccessKey,us-east-1,172.16.27.97,Python/3.11 aiobotocore/2.5.0,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,1,0,17,0,4,0,1,1,1,synthetic,none,syn-std-bg-1632,0
2026-04-05T13:31:29Z,iam.amazonaws.com,PassRole,us-east-1,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,13,0,4,0,1,0,0,synthetic,none,syn-std-bg-6622,0
2026-04-01T10:28:39Z,iam.amazonaws.com,UpdateAccessKey,us-east-1,203.0.113.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,1,0,10,0,17,1,1,0,0,synthetic,credential_activation_abuse,syn-std-th-2359,1
2026-04-06T09:12:14Z,iam.amazonaws.com,PassRole,us-east-1,10.200.1.6,Python/3.11 aiobotocore/2.5.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,0,9,0,2,0,1,1,0,synthetic,none,syn-std-bg-6142,0
2026-04-02T09:59:46Z,sts.amazonaws.com,AssumeRole,us-east-1,192.168.1.50,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,9,0,1,0,1,0,1,synthetic,none,syn-std-bg-4177,0
2026-04-09T17:15:44Z,iam.amazonaws.com,ListUsers,us-east-1,172.16.34.43,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,1,0,17,0,3,0,0,0,1,synthetic,none,syn-seq-benign-0292,0
2026-04-30T21:05:54Z,iam.amazonaws.com,PutUserPolicy,us-east-1,194.26.29.112,curl/7.88.1,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,1,0,21,1,33,0,1,0,0,synthetic,inline_policy_injection,syn-std-th-9516,1
2026-04-28T22:26:37Z,iam.amazonaws.com,PassRole,us-east-2,10.100.4.12,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,0,22,1,5,0,1,0,0,synthetic,none,syn-std-bg-2520,0
2026-04-19T11:38:40Z,ec2.amazonaws.com,DescribeInstances,us-east-1,192.168.1.51,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,11,0,25,0,0,0,0,synthetic,none,syn-std-bg-1188,0
2026-04-16T13:41:33Z,s3.amazonaws.com,ListBuckets,us-west-2,10.50.2.10,Python/3.11 aiobotocore/2.5.0,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,13,0,24,0,0,0,1,synthetic,none,syn-std-bg-8694,0
2026-04-16T13:48:14Z,iam.amazonaws.com,UpdateAccessKey,us-east-1,198.51.100.24,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,1,0,13,0,6,1,1,1,0,synthetic,credential_activation_abuse,syn-std-th-4213,1
2026-04-26T02:54:04Z,ec2.amazonaws.com,DescribeInstances,us-east-1,194.26.29.112,curl/7.88.1,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,1,0,2,1,2,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-2310,1
