event_name,event_source,aws_region,identity_type,user_agent_category,is_new_ip_for_identity,is_new_region_for_identity,event_hour,is_off_hours,call_frequency_10m,target_user_is_different,is_privilege_action,error_status,mfa_authenticated,data_source,attack_type,scenario_id,event_time,identity_session_id,original_event_id,source_ip,user_name,identity_arn,is_threat
UpdateAccessKey,iam.amazonaws.com,us-east-1,IAMUser,Script_Tool,0,0,2,1,0,1,1,0,0,synthetic,credential_activation_abuse,syn-std-th-1024,2026-04-24T02:37:59Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-010936,104.244.76.13,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
PassRole,iam.amazonaws.com,sa-east-1,AssumedRole,Script_Tool,0,0,2,1,0,1,1,1,0,synthetic,pass_role_privilege_escalation,syn-std-th-5909,2026-04-24T02:43:48Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-009762,10.100.4.12,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
AttachUserPolicy,iam.amazonaws.com,us-east-1,IAMUser,Script_Tool,0,0,2,1,0,1,1,1,1,synthetic,privilege_escalation_user_policy,syn-std-th-1623,2026-04-24T02:44:55Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-003162,10.50.2.11,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
UpdateAccessKey,iam.amazonaws.com,us-west-2,IAMUser,CLI,1,0,2,1,1,0,1,0,1,synthetic,none,syn-std-bg-2216,2026-04-24T02:48:19Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-011308,172.16.31.101,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
CreateAccessKey,iam.amazonaws.com,us-east-1,IAMUser,Other,0,0,2,1,0,1,1,0,0,synthetic,rogue_credential_creation,syn-std-th-6856,2026-04-24T02:53:13Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-011022,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
GetObject,s3.amazonaws.com,us-east-1,IAMUser,CLI,0,0,2,1,1,0,0,1,0,synthetic,cloud_intrusion_threat,syn-std-th-3315,2026-04-24T02:56:14Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-005407,10.50.2.10,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
CreateAccessKey,iam.amazonaws.com,ap-southeast-1,AssumedRole,Script_Tool,0,0,2,1,0,1,1,1,0,synthetic,rogue_credential_creation,syn-std-th-8358,2026-04-24T02:56:18Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-012470,198.51.100.24,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
PutUserPolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,2,1,0,0,1,0,0,synthetic,none,syn-std-bg-6890,2026-04-24T02:57:19Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-001219,10.10.15.22,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
PutRolePolicy,iam.amazonaws.com,eu-west-1,IAMUser,Console,0,0,2,1,1,0,1,0,1,synthetic,role_inline_policy_backdoor,syn-std-th-9865,2026-04-24T02:59:45Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-009896,194.26.29.112,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
ListRoles,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,3,1,0,0,0,0,1,synthetic,cloud_intrusion_threat,syn-std-th-4645,2026-04-24T03:02:44Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-000473,192.168.1.51,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
GetCallerIdentity,sts.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,3,1,0,0,0,0,0,synthetic,none,syn-std-bg-6223,2026-04-24T03:09:02Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-007349,10.10.15.23,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
GetCallerIdentity,sts.amazonaws.com,us-west-2,IAMUser,Other,0,0,3,1,0,0,0,0,0,synthetic,discovery_reconnaissance,syn-seq-threat-0110,2026-04-24T03:09:22Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-011768,45.154.255.99,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
AttachRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,3,1,0,0,1,0,0,synthetic,none,syn-std-bg-2255,2026-04-24T03:10:44Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-008159,10.200.1.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
PutUserPolicy,iam.amazonaws.com,eu-west-1,AssumedRole,SDK,0,0,3,1,0,1,1,0,1,synthetic,inline_policy_injection,syn-std-th-4473,2026-04-24T03:13:31Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-010097,104.244.76.13,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
AttachUserPolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,3,1,1,0,1,0,0,synthetic,none,syn-std-bg-4295,2026-04-24T03:13:50Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-003592,10.10.15.23,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
AssumeRole,sts.amazonaws.com,us-west-2,IAMUser,Script_Tool,0,0,3,1,1,1,1,0,0,synthetic,unauthorized_role_assumption,syn-std-th-3021,2026-04-24T03:14:54Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-005847,10.50.2.11,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
ListRoles,iam.amazonaws.com,us-west-2,IAMUser,Other,0,0,3,1,2,0,0,0,0,synthetic,permission_probing,syn-seq-threat-0110,2026-04-24T03:17:38Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-010833,45.154.255.99,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
PutRolePolicy,iam.amazonaws.com,us-east-1,IAMUser,CLI,0,0,3,1,2,1,1,0,0,synthetic,role_inline_policy_backdoor,syn-seq-threat-0110,2026-04-24T03:22:20Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-003109,194.26.29.112,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
PutRolePolicy,iam.amazonaws.com,ap-southeast-1,IAMUser,CLI,0,0,3,1,0,0,1,0,0,synthetic,role_inline_policy_backdoor,syn-std-th-4326,2026-04-24T03:34:16Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-011926,45.154.255.99,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
DescribeSecurityGroups,ec2.amazonaws.com,sa-east-1,AssumedRole,Script_Tool,0,0,3,1,0,0,0,1,0,synthetic,cloud_intrusion_threat,syn-std-th-6746,2026-04-24T03:37:42Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-003525,10.200.1.6,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
PutUserPolicy,iam.amazonaws.com,us-east-1,IAMUser,SDK,1,0,3,1,0,0,1,0,1,synthetic,none,syn-std-bg-6540,2026-04-24T03:50:45Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-010910,172.16.3.20,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,0
AttachUserPolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,3,1,0,0,1,1,0,synthetic,none,syn-std-bg-7245,2026-04-24T03:52:56Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-005187,10.10.15.23,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
PutUserPolicy,iam.amazonaws.com,sa-east-1,IAMUser,Other,0,0,3,1,1,1,1,1,0,synthetic,inline_policy_injection,syn-std-th-5647,2026-04-24T03:54:54Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-009637,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
AttachUserPolicy,iam.amazonaws.com,sa-east-1,AssumedRole,SDK,0,0,3,1,0,0,1,1,0,synthetic,privilege_escalation_user_policy,syn-std-th-2829,2026-04-24T03:58:00Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-012693,10.200.1.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
ListRoles,iam.amazonaws.com,us-east-1,IAMUser,Other,0,0,3,1,2,0,0,0,1,synthetic,cloud_intrusion_threat,syn-std-th-4175,2026-04-24T03:59:11Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-001887,104.244.76.13,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
CreateAccessKey,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,4,1,0,0,1,1,1,synthetic,rogue_credential_creation,syn-std-th-9795,2026-04-24T04:02:47Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-007957,45.154.255.99,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
PassRole,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,4,1,1,0,1,0,0,synthetic,none,syn-std-bg-6267,2026-04-24T04:05:49Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-009049,10.200.1.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
PutRolePolicy,iam.amazonaws.com,us-west-2,IAMUser,Script_Tool,0,0,4,1,0,0,1,0,0,synthetic,role_inline_policy_backdoor,syn-std-th-6537,2026-04-24T04:06:44Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-013579,185.220.101.5,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
DescribeInstances,ec2.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,4,1,1,0,0,0,0,synthetic,none,syn-seq-benign-0059,2026-04-24T04:08:24Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-012317,10.200.1.6,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
DescribeInstances,ec2.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,4,1,2,0,0,0,0,synthetic,none,syn-seq-benign-0207,2026-04-24T04:11:19Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-008514,10.200.1.6,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
ListUsers,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,4,1,3,0,0,0,0,synthetic,none,syn-seq-benign-0059,2026-04-24T04:13:06Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-006872,10.200.1.6,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
PassRole,iam.amazonaws.com,eu-west-1,AssumedRole,Other,0,0,4,1,0,0,1,0,0,synthetic,pass_role_privilege_escalation,syn-std-th-2980,2026-04-24T04:13:10Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-007270,185.220.101.5,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
DescribeSecurityGroups,ec2.amazonaws.com,sa-east-1,AssumedRole,SDK,0,0,4,1,4,0,0,0,0,synthetic,none,syn-seq-benign-0207,2026-04-24T04:13:52Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-005505,10.200.1.6,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
ListUsers,iam.amazonaws.com,us-east-1,AssumedRole,SDK,1,0,4,1,0,0,0,0,0,synthetic,none,syn-std-bg-4357,2026-04-24T04:14:10Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-010418,172.16.12.110,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
ListRoles,iam.amazonaws.com,us-west-2,IAMUser,Script_Tool,0,0,4,1,1,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-6983,2026-04-24T04:16:11Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-010127,10.50.2.10,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
PassRole,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,4,1,4,0,1,0,0,synthetic,none,syn-seq-benign-0207,2026-04-24T04:17:39Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-009515,10.200.1.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
PutRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,4,1,5,0,1,0,0,synthetic,none,syn-seq-benign-0059,2026-04-24T04:17:42Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-005487,10.200.1.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
AssumeRole,sts.amazonaws.com,us-west-2,IAMUser,Console,0,0,4,1,0,1,1,1,0,synthetic,unauthorized_role_assumption,syn-std-th-2920,2026-04-24T04:23:44Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-006701,104.244.76.13,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
PutUserPolicy,iam.amazonaws.com,eu-west-1,AssumedRole,SDK,1,0,4,1,2,0,1,0,0,synthetic,none,syn-std-bg-5356,2026-04-24T04:25:03Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-011785,172.16.33.56,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
PutUserPolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,4,1,0,0,1,0,0,synthetic,none,syn-std-bg-7847,2026-04-24T04:29:05Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-009149,10.10.15.23,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
CreateAccessKey,iam.amazonaws.com,sa-east-1,AssumedRole,SDK,1,0,4,1,0,0,1,0,0,synthetic,none,syn-std-bg-5872,2026-04-24T04:39:45Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-013096,172.16.19.112,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
PassRole,iam.amazonaws.com,ap-southeast-1,IAMUser,Console,0,0,4,1,0,0,1,0,0,synthetic,pass_role_privilege_escalation,syn-std-th-1397,2026-04-24T04:41:38Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-009739,45.154.255.99,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
CreateAccessKey,iam.amazonaws.com,us-west-2,AssumedRole,Script_Tool,0,0,4,1,1,1,1,0,0,synthetic,rogue_credential_creation,syn-std-th-2141,2026-04-24T04:43:07Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-010433,10.10.15.23,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,1
PutRolePolicy,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,4,1,1,0,1,0,0,synthetic,none,syn-std-bg-1023,2026-04-24T04:43:34Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-010846,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,0
ListBuckets,s3.amazonaws.com,us-east-1,IAMUser,SDK,0,0,4,1,2,0,0,1,1,synthetic,cloud_intrusion_threat,syn-std-th-6935,2026-04-24T04:43:47Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-004420,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
CreateAccessKey,iam.amazonaws.com,eu-west-1,IAMUser,SDK,0,0,4,1,0,0,1,0,1,synthetic,rogue_credential_creation,syn-std-th-6573,2026-04-24T04:44:16Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-002113,198.51.100.24,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
ListUsers,iam.amazonaws.com,us-east-1,AssumedRole,CLI,0,0,4,1,0,0,0,1,0,synthetic,cloud_intrusion_threat,syn-std-th-5832,2026-04-24T04:45:40Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-013117,10.100.4.12,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
AttachRolePolicy,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,4,1,3,1,1,1,0,synthetic,privilege_escalation_role_policy,syn-std-th-8889,2026-04-24T04:46:42Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-006708,203.0.113.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
UpdateAccessKey,iam.amazonaws.com,us-west-2,IAMUser,Other,0,0,4,1,1,1,1,1,0,synthetic,credential_activation_abuse,syn-std-th-6341,2026-04-24T04:56:23Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-007724,198.51.100.24,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
DescribeSecurityGroups,ec2.amazonaws.com,sa-east-1,AssumedRole,SDK,0,0,4,1,0,0,0,0,0,synthetic,none,syn-std-bg-1744,2026-04-24T04:57:32Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-007488,10.10.15.23,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
UpdateAccessKey,iam.amazonaws.com,us-east-1,AssumedRole,SDK,1,0,4,1,1,0,1,0,0,synthetic,none,syn-std-bg-7724,2026-04-24T04:58:54Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-003098,172.16.46.127,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
UpdateAccessKey,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,5,1,2,0,1,0,0,synthetic,none,syn-std-bg-8043,2026-04-24T05:00:59Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-003547,10.10.15.23,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
PassRole,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,5,1,3,0,1,0,0,synthetic,none,syn-std-bg-3455,2026-04-24T05:04:24Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-013883,10.10.15.23,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
PutUserPolicy,iam.amazonaws.com,us-west-2,IAMUser,Script_Tool,0,0,5,1,0,0,1,1,0,synthetic,inline_policy_injection,syn-std-th-5912,2026-04-24T05:10:53Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-010961,45.154.255.99,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
AttachRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,Other,0,0,5,1,0,1,1,0,1,synthetic,privilege_escalation_role_policy,syn-std-th-5699,2026-04-24T05:11:28Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-006941,185.220.101.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
ListBuckets,s3.amazonaws.com,us-east-1,IAMUser,SDK,0,0,5,1,0,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-9332,2026-04-24T05:12:54Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-013482,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
DescribeSecurityGroups,ec2.amazonaws.com,us-east-2,IAMUser,Script_Tool,0,0,5,1,1,0,0,0,1,synthetic,cloud_intrusion_threat,syn-std-th-9458,2026-04-24T05:17:56Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-002221,104.244.76.13,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
GetObject,s3.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,5,1,0,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-1198,2026-04-24T05:22:42Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-013784,185.220.101.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
AttachRolePolicy,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,5,1,1,0,1,1,1,synthetic,privilege_escalation_role_policy,syn-std-th-5177,2026-04-24T05:26:34Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-012209,203.0.113.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
CreateAccessKey,iam.amazonaws.com,us-east-1,AssumedRole,SDK,1,0,5,1,0,0,1,0,0,synthetic,none,syn-std-bg-3788,2026-04-24T05:26:51Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-003232,172.16.7.91,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
ListUsers,iam.amazonaws.com,us-east-1,IAMUser,Script_Tool,0,0,5,1,2,0,0,1,0,synthetic,cloud_intrusion_threat,syn-std-th-8993,2026-04-24T05:27:05Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-010346,194.26.29.112,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
AssumeRole,sts.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,5,1,1,0,1,0,0,synthetic,none,syn-std-bg-5593,2026-04-24T05:27:06Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-009582,10.10.15.22,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
AssumeRole,sts.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,5,1,2,0,1,0,0,synthetic,none,syn-std-bg-5691,2026-04-24T05:28:30Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-007943,10.10.15.22,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
GetCallerIdentity,sts.amazonaws.com,us-east-1,IAMUser,SDK,0,0,5,1,2,0,0,0,0,synthetic,none,syn-std-bg-6457,2026-04-24T05:31:30Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-005515,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,0
CreateAccessKey,iam.amazonaws.com,us-east-2,AssumedRole,CLI,0,0,5,1,0,0,1,0,0,synthetic,none,syn-std-bg-8013,2026-04-24T05:35:26Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-004432,10.100.4.12,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
AttachUserPolicy,iam.amazonaws.com,us-east-1,IAMUser,Other,0,0,5,1,0,1,1,1,1,synthetic,privilege_escalation_user_policy,syn-std-th-3022,2026-04-24T05:36:33Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-001209,203.0.113.88,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
AttachUserPolicy,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,5,1,1,0,1,1,0,synthetic,privilege_escalation_user_policy,syn-std-th-6264,2026-04-24T05:36:51Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-010912,192.168.1.50,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
ListUsers,iam.amazonaws.com,sa-east-1,AssumedRole,Script_Tool,0,0,5,1,1,0,0,1,0,synthetic,cloud_intrusion_threat,syn-std-th-7801,2026-04-24T05:38:57Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-011263,192.168.10.40,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
ListUsers,iam.amazonaws.com,sa-east-1,IAMUser,CLI,0,0,5,1,0,0,0,1,0,synthetic,cloud_intrusion_threat,syn-std-th-3441,2026-04-24T05:44:18Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-005111,10.50.2.10,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
PutRolePolicy,iam.amazonaws.com,us-east-1,IAMUser,CLI,0,0,5,1,0,1,1,1,1,synthetic,none,syn-std-bg-6159,2026-04-24T05:44:18Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-012555,10.50.2.11,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
AttachRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,5,1,0,0,1,0,0,synthetic,privilege_escalation_role_policy,syn-std-th-4645,2026-04-24T05:45:41Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-009481,10.10.15.23,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,1
ListRoles,iam.amazonaws.com,us-east-2,AssumedRole,CLI,0,0,5,1,0,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-2286,2026-04-24T05:53:26Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-010885,198.51.100.24,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
CreateAccessKey,iam.amazonaws.com,us-east-2,AssumedRole,Other,0,0,5,1,0,0,1,1,0,synthetic,rogue_credential_creation,syn-std-th-1352,2026-04-24T05:57:53Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-003661,185.220.101.5,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,1
PassRole,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,6,0,0,0,1,0,0,synthetic,none,syn-std-bg-7683,2026-04-24T06:02:06Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-008915,10.200.1.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
DescribeSecurityGroups,ec2.amazonaws.com,us-east-1,IAMUser,Console,0,0,6,0,0,0,0,1,1,synthetic,none,syn-std-bg-2708,2026-04-24T06:05:23Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-000394,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,0
AttachRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,1,0,6,0,0,0,1,0,0,synthetic,none,syn-std-bg-9437,2026-04-24T06:25:00Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-013203,172.16.10.163,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
CreateAccessKey,iam.amazonaws.com,us-east-1,AssumedRole,SDK,1,0,6,0,0,0,1,0,0,synthetic,none,syn-std-bg-8774,2026-04-24T06:35:58Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-009776,172.16.42.139,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
CreateAccessKey,iam.amazonaws.com,us-east-1,AssumedRole,SDK,1,0,6,0,1,0,1,0,0,synthetic,none,syn-std-bg-4833,2026-04-24T06:44:40Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-012545,172.16.31.27,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
GetCallerIdentity,sts.amazonaws.com,sa-east-1,AssumedRole,SDK,0,0,7,0,0,0,0,0,0,synthetic,none,syn-std-bg-7134,2026-04-24T07:01:47Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-002083,10.10.15.22,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
GetObject,s3.amazonaws.com,us-east-1,IAMUser,Console,1,0,7,0,0,0,0,0,0,synthetic,none,syn-std-bg-4178,2026-04-24T07:06:53Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-008908,172.16.35.234,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
